1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
512666666666.667,2.73720652856838,0.0139309442086957,NaN,512666666666.667,2.73324264954231,0.0138066081026019,NaN,512666666666.667,2.73803896656835,0.0136316905590688,NaN,512666666666.667,2.72337174557676,0.0136716482433616,NaN,512666666666.667,2.72800037258111,0.0137406225473337,NaN,512666666666.667,2.72738860213162,0.013663179978907,NaN
513000000000,2.73719296553202,0.0139353693889266,NaN,513000000000,2.73323032213245,0.0138108813485097,NaN,513000000000,2.73802259919584,0.0136365990343461,NaN,513000000000,2.72336380370492,0.0136767388117597,NaN,513000000000,2.72799117847801,0.0137452272229449,NaN,513000000000,2.72737926798465,0.0136680102349453,NaN
513333333333.333,2.73717941970665,0.013939797073742,NaN,513333333333.333,2.73321800942122,0.0138151571988847,NaN,513333333333.333,2.7380062432688,0.0136415090429867,NaN,513333333333.333,2.7233558647699,0.0136818310579269,NaN,513333333333.333,2.72798199143167,0.0137498342338259,NaN,513333333333.333,2.72736994248092,0.0136728425715329,NaN
513666666666.667,2.73716589109228,0.0139442272631419,NaN,513666666666.667,2.73320571140861,0.0138194356537269,NaN,513666666666.667,2.73798989878722,0.0136464205849907,NaN,513666666666.667,2.7233479287717,0.0136869249818633,NaN,513666666666.667,2.72797281144211,0.0137544435799766,NaN,513666666666.667,2.72736062562044,0.0136776769886698,NaN
514000000000,2.7371523796889,0.0139486599571262,NaN,514000000000,2.73319342809461,0.0138237167130363,NaN,514000000000,2.73797356575111,0.0136513336603582,NaN,514000000000,2.72333999571032,0.0136920205835689,NaN,514000000000,2.72796363850933,0.0137590552613971,NaN,514000000000,2.7273513174032,0.013682513486356,NaN
514333333333.333,2.73713888549652,0.013953095155695,NaN,514333333333.333,2.73318115947924,0.0138280003768129,NaN,514333333333.333,2.73795724416046,0.013656248269089,NaN,514333333333.333,2.72333206558574,0.0136971178630437,NaN,514333333333.333,2.72795447263331,0.0137636692780873,NaN,514333333333.333,2.72734201782922,0.0136873520645916,NaN
514666666666.667,2.73712540851513,0.0139575328588483,NaN,514666666666.667,2.7331689055625,0.0138322866450568,NaN,514666666666.667,2.73794093401528,0.0136611644111831,NaN,514666666666.667,2.72332413839799,0.0137022168202876,NaN,514666666666.667,2.72794531381407,0.0137682856300473,NaN,514666666666.667,2.72733272689848,0.0136921927233765,NaN
515000000000,2.73711194874474,0.0139619730665861,NaN,515000000000,2.73315666634437,0.013836575517768,NaN,515000000000,2.73792463531556,0.0136660820866407,NaN,515000000000,2.72331621414705,0.0137073174553007,NaN,515000000000,2.72793616205161,0.0137729043172771,NaN,515000000000,2.72732344461099,0.0136970354627107,NaN
515333333333.333,2.73709850618534,0.0139664157789083,NaN,515333333333.333,2.73314444182487,0.0138408669949463,NaN,515333333333.333,2.73790834806131,0.0136710012954616,NaN,515333333333.333,2.72330829283292,0.013712419768083,NaN,515333333333.333,2.72792701734591,0.0137775253397766,NaN,515333333333.333,2.72731417096675,0.0137018802825943,NaN
515666666666.667,2.73708508083694,0.0139708609958151,NaN,515666666666.667,2.73313223200399,0.0138451610765919,NaN,515666666666.667,2.73789207225252,0.0136759220376459,NaN,515666666666.667,2.72330037445561,0.0137175237586345,NaN,515666666666.667,2.72791787969699,0.0137821486975459,NaN,515666666666.667,2.72730490596576,0.0137067271830272,NaN
516000000000,2.73707167269953,0.0139753087173063,NaN,516000000000,2.73312003688173,0.0138494577627047,NaN,516000000000,2.7378758078892,0.0136808443131936,NaN,516000000000,2.72329245901511,0.0137226294269551,NaN,516000000000,2.72790874910485,0.0137867743905849,NaN,516000000000,2.72729564960801,0.0137115761640094,NaN
516333333333.333,2.73705828177312,0.013979758943382,NaN,516333333333.333,2.73310785645809,0.0138537570532847,NaN,516333333333.333,2.73785955497134,0.0136857681221047,NaN,516333333333.333,2.72328454651143,0.013727736773045,NaN,516333333333.333,2.72789962556948,0.0137914024188937,NaN,516333333333.333,2.72728640189351,0.0137164272255409,NaN
516666666666.667,2.73704490805771,0.0139842116740421,NaN,516666666666.667,2.73309569073308,0.013858058948332,NaN,516666666666.667,2.73784331349894,0.0136906934643792,NaN,516666666666.667,2.72327663694457,0.0137328457969039,NaN,516666666666.667,2.72789050909088,0.0137960327824722,NaN,516666666666.667,2.72727716282227,0.0137212803676217,NaN
517000000000,2.73703155155328,0.0139886669092868,NaN,517000000000,2.73308353970668,0.0138623634478465,NaN,517000000000,2.73782708347201,0.013695620340017,NaN,517000000000,2.72326873031452,0.0137379564985321,NaN,517000000000,2.72788139966905,0.0138006654813205,NaN,517000000000,2.72726793239426,0.0137261355902519,NaN
517333333333.333,2.73701821225986,0.0139931246491159,NaN,517333333333.333,2.73307140337891,0.0138666705518282,NaN,517333333333.333,2.73781086489054,0.0137005487490182,NaN,517333333333.333,2.72326082662129,0.0137430688779295,NaN,517333333333.333,2.727872297304,0.0138053005154385,NaN,517333333333.333,2.72725871060951,0.0137309928934314,NaN
517666666666.667,2.73700489017743,0.0139975848935295,NaN,517666666666.667,2.73305928174976,0.0138709802602771,NaN,517666666666.667,2.73779465775454,0.0137054786913828,NaN,517666666666.667,2.72325292586487,0.013748182935096,NaN,517666666666.667,2.72786320199572,0.0138099378848263,NaN,517666666666.667,2.727249497468,0.0137358522771603,NaN
518000000000,2.73699158530599,0.0140020476425276,NaN,518000000000,2.73304717481923,0.0138752925731933,NaN,518000000000,2.737778462064,0.0137104101671108,NaN,518000000000,2.72324502804527,0.0137532986700317,NaN,518000000000,2.72785411374422,0.0138145775894839,NaN,518000000000,2.72724029296974,0.0137407137414384,NaN
518333333333.333,2.73697829764556,0.0140065128961101,NaN,518333333333.333,2.73303508258732,0.0138796074905767,NaN,518333333333.333,2.73776227781893,0.0137153431762021,NaN,518333333333.333,2.72323713316248,0.0137584160827366,NaN,518333333333.333,2.72784503254948,0.0138192196294112,NaN,518333333333.333,2.72723109711473,0.0137455772862659,NaN
518666666666.667,2.73696502719611,0.0140109806542772,NaN,518666666666.667,2.73302300505404,0.0138839250124273,NaN,518666666666.667,2.73774610501932,0.0137202777186569,NaN,518666666666.667,2.72322924121651,0.0137635351732106,NaN,518666666666.667,2.72783595841152,0.0138238640046083,NaN,518666666666.667,2.72722190990297,0.0137504429116427,NaN
519000000000,2.73695177395766,0.0140154509170287,NaN,519000000000,2.73301094221938,0.0138882451387452,NaN,519000000000,2.73772994366518,0.013725213794475,NaN,519000000000,2.72322135220735,0.0137686559414539,NaN,519000000000,2.72782689133034,0.0138285107150751,NaN,519000000000,2.72721273133446,0.0137553106175689,NaN
519333333333.333,2.73693853793021,0.0140199236843647,NaN,519333333333.333,2.73299889408334,0.0138925678695303,NaN,519333333333.333,2.7377137937565,0.0137301514036565,NaN,519333333333.333,2.72321346613501,0.0137737783874663,NaN,519333333333.333,2.72781783130593,0.0138331597608117,NaN,519333333333.333,2.72720356140919,0.0137601804040443,NaN
519666666666.667,2.73692531911375,0.0140243989562851,NaN,519666666666.667,2.73298686064593,0.0138968932047826,NaN,519666666666.667,2.73769765529329,0.0137350905462014,NaN,519666666666.667,2.72320558299949,0.0137789025112479,NaN,519666666666.667,2.72780877833829,0.0138378111418181,NaN,519666666666.667,2.72719440012717,0.0137650522710691,NaN
