1_Freq_Hz,1_EpsReal,1_TanDelta,1_Thickness_mm,2_Freq_Hz,2_EpsReal,2_TanDelta,2_Thickness_mm,3_Freq_Hz,3_EpsReal,3_TanDelta,3_Thickness_mm,4_Freq_Hz,4_EpsReal,4_TanDelta,4_Thickness_mm,5_Freq_Hz,5_EpsReal,5_TanDelta,5_Thickness_mm,6_Freq_Hz,6_EpsReal,6_TanDelta,6_Thickness_mm
508333333333.333,2.73738527652557,0.0138572567932504,NaN,508333333333.333,2.73340509549102,0.0137349189873722,NaN,508333333333.333,2.73825362457688,0.0135516308092001,NaN,508333333333.333,2.72347609517212,0.0135892802315339,NaN,508333333333.333,2.72812138278215,0.0136646164007772,NaN,508333333333.333,2.72751157229917,0.0135842204615488,NaN
508666666666.667,2.73737149045895,0.0138616387610634,NaN,508666666666.667,2.7333925777067,0.0137391477115964,NaN,508666666666.667,2.73823710916592,0.0135565087038849,NaN,508666666666.667,2.72346811588188,0.0135943383256301,NaN,508666666666.667,2.7281120976707,0.0136691800563913,NaN,508666666666.667,2.72750212652912,0.0135890130044579,NaN
509000000000,2.73735772160439,0.0138660232333753,NaN,509000000000,2.73338007462203,0.0137433790402536,NaN,509000000000,2.73822060520137,0.0135613881318765,NaN,509000000000,2.72346013952942,0.0135993980975069,NaN,509000000000,2.72810281961703,0.0136737460472549,NaN,509000000000,2.72749268940332,0.0135938076279019,NaN
509333333333.333,2.7373439699619,0.013870410210186,NaN,509333333333.333,2.73336758623701,0.0137476129733439,NaN,509333333333.333,2.73820411268325,0.0135662690931749,NaN,509333333333.333,2.72345216611474,0.0136044595471642,NaN,509333333333.333,2.72809354862114,0.013678314373368,NaN,509333333333.333,2.72748326092178,0.0135986043318807,NaN
509666666666.667,2.73733023553146,0.0138747996914956,NaN,509666666666.667,2.73335511255164,0.0137518495108672,NaN,509666666666.667,2.73818763161156,0.01357115158778,NaN,509666666666.667,2.72344419563783,0.0136095226746022,NaN,509666666666.667,2.72808428468303,0.0136828850347307,NaN,509666666666.667,2.72747384108449,0.0136034031163943,NaN
510000000000,2.73731651831309,0.0138791916773041,NaN,510000000000,2.73334265356592,0.0137560886528235,NaN,510000000000,2.73817116198628,0.0135760356156918,NaN,510000000000,2.72343622809871,0.0136145874798208,NaN,510000000000,2.72807502780269,0.0136874580313429,NaN,510000000000,2.72746442989146,0.0136082039814427,NaN
510333333333.333,2.73730281830679,0.0138835861676114,NaN,510333333333.333,2.73333020927985,0.0137603303992128,NaN,510333333333.333,2.73815470380743,0.0135809211769104,NaN,510333333333.333,2.72342826349735,0.01361965396282,NaN,510333333333.333,2.72806577798014,0.0136920333632046,NaN,510333333333.333,2.72745502734268,0.013613006927026,NaN
510666666666.667,2.73728913551255,0.0138879831624176,NaN,510666666666.667,2.73331777969343,0.0137645747500351,NaN,510666666666.667,2.738138257075,0.0135858082714357,NaN,510666666666.667,2.72342030183378,0.0136247221235998,NaN,510666666666.667,2.72805653521536,0.0136966110303159,NaN,510666666666.667,2.72744563343815,0.0136178119531442,NaN
511000000000,2.73727546993037,0.0138923826617227,NaN,511000000000,2.73330536480666,0.0137688217052905,NaN,511000000000,2.738121821789,0.0135906968992678,NaN,511000000000,2.72341234310798,0.0136297919621602,NaN,511000000000,2.72804729950837,0.0137011910326768,NaN,511000000000,2.72743624817788,0.0136226190597972,NaN
511333333333.333,2.73726182156026,0.0138967846655267,NaN,511333333333.333,2.73329296461954,0.0137730712649789,NaN,511333333333.333,2.73810539794942,0.0135955870604067,NaN,511333333333.333,2.72340438731996,0.0136348634785012,NaN,511333333333.333,2.72803807085915,0.0137057733702872,NaN,511333333333.333,2.72742687156186,0.013627428246985,NaN
