Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
589000000000,0.242826219381632,-165.98295380317,0.609405576601406,119.940694208866,0.610456442147058,124.69150909247,0.237963409510946,169.617371935759
589333333333.333,0.238676449674943,-165.551766479845,0.601404721932617,117.539577726951,0.602470935421721,122.235875806856,0.242460728428141,167.897863409409
589666666666.667,0.240229783999211,-163.624678359836,0.595269435998812,115.826928328177,0.596158412965691,120.291051938403,0.244570413778738,167.995997641764
590000000000,0.245172623734986,-163.149175233891,0.591821849763093,114.334245614866,0.591721543665927,118.655773197885,0.251403048454699,168.408208155065
590333333333.333,0.247444034098518,-163.996301134081,0.594956846789049,112.66745504968,0.594890733740149,117.301340234105,0.260705366496115,167.038388797368
590666666666.667,0.252824668532411,-163.781836348801,0.598879836786778,110.410598129135,0.598587100278738,114.956747745672,0.263610053431957,165.313825603195
591000000000,0.268271269523835,-165.081342157098,0.593689927213546,108.165394817743,0.593385384631785,112.718620337056,0.26550847656616,165.094703629326
591333333333.333,0.278913988265286,-167.48349541144,0.591264927612835,106.514291100492,0.591761085851069,110.949355991207,0.272718901988442,164.800677423249
591666666666.667,0.286270796333269,-168.23013220301,0.591120447516912,104.87564051709,0.590996854899585,109.412267088262,0.278952247306955,164.899738168728
592000000000,0.29907052010187,-168.576482293169,0.593621775693044,102.886571790497,0.594238226453801,107.550933577533,0.289924233324381,165.310223726077
592333333333.333,0.308325786587725,-169.667770807481,0.597172949428243,100.512892826669,0.597633076739604,105.340457694586,0.303013978277969,164.137922674243
592666666666.667,0.301412228511761,-170.074108203406,0.589883735814054,97.8836219109009,0.591092334681825,102.750106849309,0.304592517013001,162.053355686092
593000000000,0.300592204554746,-169.401702592539,0.586475154359576,96.2118729243381,0.58675652556336,101.064616091796,0.307362066510011,162.002825824191
593333333333.333,0.303433505828863,-170.675227801315,0.582992317121991,94.4397586540178,0.584323711794403,99.0838794246008,0.314393815390363,160.890214591311
593666666666.667,0.303309203075463,-171.739252095093,0.582857745863968,92.7004112654745,0.583462514993642,97.4796077778439,0.317980970954308,158.530997509245
594000000000,0.307985317779509,-171.855892370587,0.582859389920579,90.6082314005041,0.584561974284531,95.3619861088906,0.314775381773218,156.648725718747
594333333333.333,0.318839896337166,-174.099621297389,0.573951644864252,88.5864359368323,0.574580264506845,93.5245207833761,0.310736712073275,157.589136320788
594666666666.667,0.327145092688864,-175.799444213694,0.571750074857746,87.9194838682235,0.571913074690689,92.6169577405318,0.319692142963942,158.521581190954
595000000000,0.336088811237137,-176.419583176523,0.579844037866624,86.5325461144052,0.579486339253119,91.3929771377675,0.333651068028675,157.172154258474
595333333333.333,0.343201255482865,-176.676938111953,0.589423698324698,84.265984613038,0.589254492332953,89.3440664451427,0.342113840205983,155.732061218174
595666666666.667,0.348169314957928,-178.503315637142,0.597148413956388,81.4962672105671,0.597862779010038,86.3187392069388,0.350436946398279,154.213898118624
596000000000,0.336271606616465,179.378040757414,0.585488580309854,78.0185809704895,0.585456394727765,82.8931617344455,0.343033064702368,150.959044823677
596333333333.333,0.331480045699216,-179.322873829715,0.574830520817323,76.6091147610226,0.576041194101844,81.5735832491894,0.33703220991684,151.252584518656
596666666666.667,0.333511227830742,-179.930131537184,0.570367598737701,75.3372940487083,0.571180481463955,80.1376336755105,0.350447251316606,151.167281247022
597000000000,0.334790980900913,178.377536104559,0.572962733099672,74.0943586700904,0.574389620119708,78.9772488445352,0.356608221230751,148.2730986639
597333333333.333,0.341124028504707,177.504238748583,0.577771292355744,71.8362758945035,0.578950003878811,76.6763344377143,0.344539885248739,144.659296299625
597666666666.667,0.354362581093971,175.731935747404,0.566020119589032,69.2486646152363,0.567375857961201,74.2986505349868,0.330270867234663,146.314415359854
