1_Frequency_Hz,1_EpsilonReal,1_TanDelta,2_Frequency_Hz,2_EpsilonReal,2_TanDelta,3_Frequency_Hz,3_EpsilonReal,3_TanDelta,4_Frequency_Hz,4_EpsilonReal,4_TanDelta,5_Frequency_Hz,5_EpsilonReal,5_TanDelta,6_Frequency_Hz,6_EpsilonReal,6_TanDelta
526000000000,2.72802083371829,0.0145586211992163,526000000000,2.72451119865805,0.0142565937862764,526000000000,2.72904444558129,0.0141944299080802,526000000000,2.71251816935809,0.0142592438490671,526000000000,2.71823034039734,0.014297183366981,526000000000,2.71737823384404,0.0142735717277278
526333333333.333,2.72881732086734,0.0148217778269082,526333333333.333,2.72527254959691,0.0145359108312975,526333333333.333,2.73001386116385,0.014497320225369,526333333333.333,2.71346762123234,0.01457296331195,526333333333.333,2.71912130327361,0.0145691337342191,526333333333.333,2.71843144274022,0.0145737273955304
526666666666.667,2.72844385898232,0.0147976329812748,526666666666.667,2.7249013840396,0.0145461812911545,526666666666.667,2.72970474565134,0.0144537124955404,526666666666.667,2.71326495484675,0.0145909618809189,526666666666.667,2.71886786895365,0.0145934602027301,526666666666.667,2.71823746964817,0.0145475091652186
527000000000,2.72893639429048,0.0148784359591595,527000000000,2.72523043972947,0.0146469010631245,527000000000,2.73003693181758,0.0145416059236348,527000000000,2.71351916293392,0.0146050884213275,527000000000,2.71926097000086,0.0146657796834187,527000000000,2.71866483127923,0.0145696066793601
527333333333.333,2.72857101502777,0.0150936421987205,527333333333.333,2.72494531762361,0.014868020506868,527333333333.333,2.72980039337388,0.0147565627320438,527333333333.333,2.71344458505657,0.0146946800554864,527333333333.333,2.71895914769474,0.0148331680498184,527333333333.333,2.71847986570995,0.0147121449211053
527666666666.667,2.7285722107403,0.0148140200928903,527666666666.667,2.72479933744279,0.0145896138684836,527666666666.667,2.72980406065577,0.0144393873633569,527666666666.667,2.71347017534643,0.0143479707807897,527666666666.667,2.71879575920758,0.0145179516400472,527666666666.667,2.71852691066262,0.0143186558014234
528000000000,2.73060112056838,0.0150043421327498,528000000000,2.72650113907094,0.014735793995581,528000000000,2.73141387110137,0.0145585914462966,528000000000,2.71509504799513,0.0145076143052023,528000000000,2.72064134760223,0.0146976598344005,528000000000,2.71999940747626,0.0144148514519704
528333333333.333,2.730502122011,0.0151229910060947,528333333333.333,2.72632099510939,0.0148349830904122,528333333333.333,2.73102314650381,0.0147336817168148,528333333333.333,2.71515719080431,0.0146735247542451,528333333333.333,2.72071103532147,0.0148038000258082,528333333333.333,2.71961209279191,0.0146089818382824
528666666666.667,2.73101140846611,0.015073779941504,528666666666.667,2.72675317804084,0.0147735872725571,528666666666.667,2.73158717262317,0.0147137178963285,528666666666.667,2.7155723273234,0.0147097104985665,528666666666.667,2.72093772222333,0.0147869636520337,528666666666.667,2.72008540111502,0.0147112448749945
529000000000,2.73159207158242,0.0147696269586263,529000000000,2.72683605957727,0.0144985912948857,529000000000,2.73197654859413,0.0144619549629627,529000000000,2.71598644123511,0.0146697345169322,529000000000,2.72112853595745,0.0146296947080462,529000000000,2.72043657168072,0.0146214273732348
529333333333.333,2.73247165843613,0.0143006271563727,529333333333.333,2.72752107414482,0.0141025371727646,529333333333.333,2.73262743507042,0.0140759828018337,529333333333.333,2.71668736595748,0.0144438426495206,529333333333.333,2.72172061912637,0.0143211890802966,529333333333.333,2.72090639797129,0.0143883372907228
529666666666.667,2.73316123961302,0.0144270403622341,529666666666.667,2.72840893963071,0.0142900679363277,529666666666.667,2.73351110036021,0.0142605076780009,529666666666.667,2.71783490904393,0.0146399396155103,529666666666.667,2.72285728028232,0.0144997750482269,529666666666.667,2.72213235788248,0.0146266461492259
530000000000,2.73279893588534,0.0146642031774013,530000000000,2.72812333144437,0.0145297070746696,530000000000,2.73327525985195,0.0144464190840884,530000000000,2.71762638321561,0.0148962487560973,530000000000,2.72259217523147,0.0147655156879266,530000000000,2.72224909838767,0.0148275549600932
530333333333.333,2.73213003856898,0.0148193380931386,530333333333.333,2.72762684537072,0.0146678000563302,530333333333.333,2.73278200073333,0.0144800229562339,530333333333.333,2.71747151166361,0.0149466239671309,530333333333.333,2.72239780846315,0.0148932010280691,530333333333.333,2.72192752719463,0.0148651216907706
