Time_abs/ps	 Signal 2/nA	 Ref.signal 2/nA
662.75	0.505161	-1.415673
662.8	0.525361	-1.601306
662.85	0.600676	-1.822933
662.9	0.706864	-2.044323
662.95	0.788088	-2.280268
663.0	0.866173	-2.601713
663.05	0.883667	-3.080476
663.1	0.850225	-3.619627
663.15	0.771213	-3.998241
663.2	0.640443	-4.072165
663.25	0.499482	-3.829416
663.3	0.333007	-3.437152
663.35	0.187052	-3.01276
663.4	0.079337	-2.612699
663.45	0.022336	-2.252901
663.5	0.031127	-1.913658
663.55	0.079533	-1.626068
663.6	0.146917	-1.469347
663.65	0.259863	-1.553987
663.7	0.372782	-2.009975
663.75	0.47977	-2.827479
663.8	0.587157	-3.754446
663.85	0.673242	-4.404387
663.9	0.711914	-4.554937
663.95	0.737932	-4.253597
664.0	0.734326	-3.81614
664.05	0.705326	-3.548182
664.1	0.675061	-3.545756
664.15	0.599907	-3.605895
664.2	0.544417	-3.533943
664.25	0.452574	-3.218903
664.3	0.410375	-2.764691
664.35	0.372058	-2.31295
664.4	0.356855	-1.902835
664.45	0.385537	-1.522515
664.5	0.469917	-1.174397
664.55	0.589763	-0.845365
664.6	0.741846	-0.526741
664.65	0.920959	-0.226406
664.7	1.068624	0.026933
664.75	1.214638	0.119911
664.8	1.287481	-0.058444
664.85	1.312208	-0.498876
664.9	1.261165	-1.114815
664.95	1.125119	-1.785089
665.0	0.989153	-2.327923
665.05	0.804821	-2.584869
665.1	0.671605	-2.471864
665.15	0.544652	-2.069686
665.2	0.489473	-1.632028
665.25	0.487408	-1.456592
665.3	0.57349	-1.660813
665.35	0.719473	-2.248104
665.4	0.899438	-3.038753
665.45	1.146867	-3.807094
665.5	1.382632	-4.271861
665.55	1.641155	-4.321257
665.6	1.916082	-3.980606
665.65	2.177367	-3.313024
665.7	2.404847	-2.586463
665.75	2.603542	-1.973209
665.8	2.734375	-1.653924
665.85	2.791399	-1.666934
665.9	2.790532	-1.994991
665.95	2.740921	-2.530656
666.0	2.613005	-3.105022
666.05	2.486084	-3.377334
666.1	2.339672	-3.131494
666.15	2.229016	-2.311483
666.2	2.113778	-1.161696
666.25	2.015301	-0.034197
666.3	1.95599	0.726174
666.35	1.872827	0.975821
666.4	1.772763	0.81571
666.45	1.6488	0.436732
666.5	1.479112	0.0479
666.55	1.279234	-0.316436
666.6	1.015873	-0.641701
666.65	0.747873	-0.921571
666.7	0.486293	-1.110235
666.75	0.252146	-1.202071
666.8	0.041757	-1.230247
666.85	-0.078316	-1.233117
666.9	-0.127563	-1.173848
666.95	-0.083948	-1.014657
667.0	0.051369	-0.734166
667.05	0.236845	-0.420126
667.1	0.466418	-0.243602
667.15	0.744846	-0.270935
667.2	1.002317	-0.454243
667.25	1.243989	-0.641994
667.3	1.453	-0.736733
667.35	1.603934	-0.707093
667.4	1.691819	-0.600086
667.45	1.715094	-0.537833
667.5	1.679737	-0.577435
667.55	1.616647	-0.625456
667.6	1.502862	-0.569854
667.65	1.374118	-0.315784
667.7	1.265142	0.111626
667.75	1.135356	0.607369
667.8	1.039777	1.057071
667.85	0.945856	1.405169
667.9	0.853455	1.630687
667.95	0.784859	1.82674
668.0	0.715926	1.976815
668.05	0.630844	2.023217
668.1	0.564028	1.878351
668.15	0.472568	1.642097
668.2	0.36567	1.379692
668.25	0.223736	1.230513
668.3	0.087712	1.120262
668.35	-0.068024	1.046919
668.4	-0.24066	1.052326
668.45	-0.393843	1.19249
668.5	-0.548899	1.542704
668.55	-0.710643	2.069281
668.6	-0.862265	2.727757
668.65	-0.999582	3.366938
668.7	-1.130906	3.781107
668.75	-1.250206	3.876325
668.8	-1.3539	3.587561
668.85	-1.441384	3.048779
668.9	-1.509057	2.474371
668.95	-1.539156	1.993849
669.0	-1.561101	1.678662
669.05	-1.579011	1.483196
669.1	-1.58268	1.375287
669.15	-1.603193	1.342725
669.2	-1.638134	1.347848
669.25	-1.685913	1.225882
669.3	-1.765177	0.918058
669.35	-1.87865	0.479506
669.4	-2.012329	0.171891
669.45	-2.169238	0.29272
669.5	-2.314442	0.937242
669.55	-2.446342	1.946479
669.6	-2.539453	2.995095
669.65	-2.595108	3.754951
669.7	-2.617877	4.066479
669.75	-2.591399	3.995812
669.8	-2.521965	3.72987
669.85	-2.462977	3.449646
669.9	-2.390238	3.136441
669.95	-2.329833	2.76749
670.0	-2.297903	2.313688
