Freq_Hz,S11_mag_Mean,S11_phase_Mean,S21_mag_Mean,S21_phase_Mean,S12_mag_Mean,S12_phase_Mean,S22_mag_Mean,S22_phase_Mean
168300000000,0.454928772719525,-170.428784402194,0.852190457282199,85.7427292141125,0.851771183797674,86.4450804446093,0.451979901206134,162.253370733499
168400000000,0.455570236704822,-171.26045103704,0.852207069889657,84.699947529337,0.852745977582492,85.2956907171671,0.453092128929704,161.255121189422
168500000000,0.454188838890902,-172.212718264041,0.84766103974199,83.8102714480284,0.847907078330769,84.3723677782488,0.4518757659648,160.050457867977
168600000000,0.448778918865463,-172.759119867715,0.838400667405696,83.0285371445792,0.838945386972315,83.7953572164424,0.444780498627162,159.142986883987
168700000000,0.446398994386876,-173.03162448504,0.833089357598288,82.8931002737073,0.833290714401424,83.3530516874759,0.439038051732141,159.077196670962
168800000000,0.446592702257744,-173.163874161208,0.830955806620112,82.7804432002203,0.831763000551415,83.0084320505945,0.438194575817621,159.583061282589
168900000000,0.448825135266348,-173.613029312406,0.829771227196452,82.4590553569662,0.830736133332795,82.6276443885939,0.443370762006212,159.754013606423
169000000000,0.449595129947783,-174.052283931382,0.831005978404817,82.2820558723371,0.831503513956504,82.4749515055647,0.44916569671059,159.37282425736
169100000000,0.450272489757527,-174.618574215044,0.835998150306112,81.8776235481191,0.836382233927642,82.1408878824632,0.454042418038865,158.402997450126
169200000000,0.452675788806899,-175.049607410438,0.838741761245621,81.2709961863955,0.839000468741413,81.456192269289,0.454354550856232,157.514018179361
169300000000,0.453298401269272,-175.935188797551,0.841070952800994,80.5317902497262,0.840713942201513,80.7718473283031,0.454200733627589,156.393009545657
169400000000,0.451728268901489,-176.552655173005,0.839006485693388,79.9229919593992,0.838842600893761,80.0965184917982,0.45119894197395,155.677306993713
169500000000,0.450724953280053,-177.179985987342,0.837997650258995,79.4815814103913,0.837892562766194,79.6116415365023,0.448895702520817,155.253545790033
169600000000,0.446873153935733,-177.810540433671,0.838058663267308,78.7368205289241,0.837934988767613,79.0939348967404,0.450380267473317,154.59866142315
169700000000,0.445671758762132,-178.333734288959,0.837114778875652,78.2885553936037,0.836763396921109,78.6687248303109,0.446471609761155,153.889858377541
169800000000,0.440744295100846,-178.547127496383,0.836337569269022,77.8592770561049,0.836263444094943,78.1700978194759,0.441314710209713,153.532655821948
169900000000,0.438009565394502,-178.041988778387,0.83684597477801,77.5669762336892,0.836663519640888,77.8874983849313,0.437410396551576,153.927095336663
170000000000,0.443988810534855,-177.763434213301,0.840040278004877,77.2660705193359,0.840184324814364,77.5658926805161,0.439882247169435,154.244101141547
170100000000,0.451159409009591,-178.376464317392,0.848669961087811,76.6764201269546,0.848843051931675,76.9588390064562,0.446646711025603,154.132322570255
170200000000,0.45316891908661,-179.670337617543,0.8530042057226,75.4800698462922,0.85313252841076,75.7099515133292,0.454903310206452,152.925073749291
170300000000,0.451730532043125,179.391568021821,0.848163044496213,74.3700813731679,0.84809442203697,74.6173053067272,0.454839934602973,151.095761287473
170400000000,0.448876327281038,178.578416631678,0.840014397938483,73.8198594696389,0.839741737492843,73.9813668828949,0.44798622839665,149.611514376621
170500000000,0.444923724329159,178.078330368012,0.834910730621603,73.5942634601349,0.83489017925442,73.705903232604,0.437697566328784,148.921789022068
170600000000,0.4434248873196,177.80915572686,0.835600025039033,73.1003638211004,0.83549758291428,73.4928603210913,0.43085529613209,149.201366191885
170700000000,0.443686922230412,177.606425103309,0.834847909702124,72.6165578315674,0.834873062899118,72.9273262846994,0.429217859716132,149.87155722857
170800000000,0.446155482833404,177.168217428088,0.831860196098436,72.1855607178781,0.831777387086771,72.3859435065439,0.434094447162982,150.307918933778
170900000000,0.447229635320012,176.480366562904,0.829413174329063,71.9989449948958,0.829076172646152,72.2167925399352,0.440249361875336,150.038299826094
171000000000,0.445256307047857,175.775515875603,0.831357990351119,71.8636767027486,0.83140640650325,72.1509643199959,0.446206857990917,149.319827826794
171100000000,0.446262669506701,175.62017843267,0.837001691856634,71.6208754563511,0.837258695931153,71.8723956607628,0.447427357260944,148.103417372781
171200000000,0.44785316551917,174.711294424508,0.843632353228839,71.0665908318835,0.843927960786308,71.1114316458682,0.44618459099231,146.952517408574
171300000000,0.443938881740114,173.808229172285,0.845750603705546,70.175299136857,0.846066160952827,70.3583455958102,0.441601239371907,146.037963784119
171400000000,0.439909115656967,173.345757703332,0.846324317237328,69.5582408228743,0.846369226663929,69.8098333932542,0.43748962598175,145.739108503543
